16.447656
10.343718
4.956083
3.384640
2.679841
2.212886
1.616795
1.384921
1.352977
1.410279
1.947233
1.333078
1.508509
7.558463
3.869973
1.675559
1.510790
1.419126
1.362277
0.941435
0.924469
0.911751
0.749865
0.869130
0.742160
0.626709
0.030827
4.487500
3.333245
1.651604
0.059590
3686997.281768
0.317405
0.025746
5.592703
4.988566
2.460381
0.045057
8526166.057880
1.315953
61.668707
53.252922
