16.627562
5.539547
5.713172
3.305930
2.473913
2.244563
1.983376
1.550191
1.684040
1.616041
1.383569
1.330815
1.142444
4.689684
2.569579
1.787222
1.319180
1.028221
0.873187
0.704763
0.639363
0.631674
0.566686
0.533971
0.517100
0.488875
0.018698
3.840201
2.411846
0.605058
0.074013
3464.242303
0.017634
0.011648
1.911008
1.651111
0.905425
0.038358
8350.717423
0.056954
58.936836
35.839392
