"85.82584491687041","85.43697322955694","79.59280806133074","87.76851435452248","104.12146477470796"
"64.33807987904784","67.31118615846601","60.98764088530848","66.27917802022023","78.89739758361145"
"24.773557548223593","22.725022317631602","20.963442562422404","22.410537559905894","22.07200763421906"
"13.404090711824246","8.549997525398945","6.691165527755565","7.425118741206616","8.518883102268292"
"0.36167475163392643","-0.5256897654268724","-1.802227449927775","-2.0665825882237696","-1.6163223302865064"
"-1.3811970099900264","-2.0113939792411024","-1.4351118177158886","-2.043355451951843","-4.852343167662809"
"-3.936074410959559","-4.58558897093118","-3.8336068016657077","-2.7418566263405437","-2.713734216042013"
"-2.2979220018001136","-2.2788432436409254","-1.221412622770962","-0.25958238777632453","-0.5534500096212809"
"-1.4544283296561338","0.652972646681211","1.4812920877524938","1.363092338079734","1.251941621542297"
"0.4384499650239429","1.7816561630299776","2.1738564079002423","2.2302671213305922","1.3901720514061364"
"1.4073674090923332","0.8839495736949565","0.9644175484514514","1.4897254107230098","0.778721944254929"
"0.9786916952771453","0.7879407299655076","1.4129015724677063","1.7497594477114808","1.2291589898288346"
"1.2044978365489543","0.8203934909858284","0.6914507975800218","1.1113413782089514","1.0857156657162814"
"41.40333238159705","42.20474806026952","45.036259870983486","42.996342201494606","34.508920812051294"
"25.435040922687563","25.180489534810068","31.54477556471911","31.322406286707306","19.472006191247935"
"8.822785249396413","10.730890171160885","10.935323979991768","10.842792440660743","11.954919054168217"
"9.072109858238731","9.208579458785126","9.586659729902243","10.245926021607746","11.550386641916868"
"6.822280737114709","7.650502821518512","8.068218313240651","8.434032004991439","8.679447123876583"
"6.382017653748773","5.637929107528901","6.590433418189413","7.389416116690316","6.97459148866041"
"4.470824155887376","5.185268562201011","5.481992705237366","5.15060237994533","5.056873555718504"
"4.322994939332836","4.4876190692400995","5.140819369549698","5.184045644930326","5.353363938835136"
"5.3211865073677345","5.245839698040031","5.299724374523916","5.420255503498784","6.378009952865185"
"4.298895048693982","4.236305077038551","4.451963681345434","4.334669874216644","4.451011125648992"
"3.2925280843195655","3.5321881272176907","3.868597271216051","4.252188713189087","4.332519384548648"
"2.96148538034764","3.1185309066392093","3.3238212861818144","3.570328950568485","3.801187189391544"
"2.8754304890662694","3.0591804290745688","3.223077138968625","3.2857624951304256","2.9115238498110663"
"0.1295574679269906","0.12286602475835119","0.1132274411757159","0.13690544021574702","0.17549569597047296"
"10.715","10.085","13.155","12.85","8.72"
"6.59482514201346","6.4620444246814825","8.37316690321056","8.181041583460749","5.958636966125689"
"4.543969272820322","4.134552789901472","3.8527676486866516","4.809990320578796","6.469078924124985"
"0.1369140625","0.1274609375","0.18625","0.1724609375","0.094140625"
"15483.507363251487","22499.377712868154","42515.10521020886","27313.411117939326","3360.562379388201"
"0.02014784721457632","0.017264574880406808","0.04081569302141813","0.03791827543975463","0.0035466464814925824"
"0.08916583737935772","0.08563723754647201","0.09022335657973896","0.09099369010038345","0.07627677838207268"
"10.404987986537995","9.3224339632952","13.433576403921627","13.285988860449955","5.401999629766743"
"6.264395441887513","5.511288644053798","8.14478185899105","8.077402694789093","2.7679328055815797"
"5.194342867094713","5.0862735675185755","5.071860269317162","4.318962533711436","4.076240881168817"
"0.17315562944726157","0.1649836075471662","0.2175180712679409","0.20025761225753635","0.07245330359046352"
"42999.67248572732","87662.61317753691","117050.64074971959","84801.13815448357","12542.309033609452"
"0.0707285106800213","0.06812529117410739","0.14701754192508434","0.14669045512118326","0.006401747792475991"
"158.9772066666667","140.3842468292683","157.51631125000006","149.05414774193554","143.2917918"
"13.980277104721175","9.16158296273575","11.030507994596665","6.677271704267471","7.331898071886623"
