54.833649
42.709254
16.113665
7.665263
1.032481
-1.150320
-2.272364
-0.944098
-0.917834
-0.518096
-0.812388
-1.123081
-0.464742
43.149703
31.296493
13.323416
9.367611
6.886970
6.174975
5.344546
4.674176
4.498590
3.997315
3.813301
3.550826
3.282172
0.071515
16.846504
10.942242
1.805756
0.227920
3010355.387587
0.179367
0.072203
18.000260
13.064450
3.009630
0.249130
8436907.338820
0.766098
176.188516
38.408070
