"55.430206888326694","58.095246284819474","61.01097459649349","63.358999116318444","62.98782154972318","58.000358863446365","59.344276758165215"
"43.45057413466611","47.58547337814141","51.88917631207608","51.20470858212807","47.380926736225845","46.43853970743716","49.23213141510089"
"15.922517362046143","16.58526616168426","20.56434630214617","19.82425685849902","14.251031611643507","11.672491262153486","12.292239775945276"
"8.732953547595084","6.131284668804806","7.043155455079385","6.088966221390271","3.70538906422947","1.6384902643481782","1.0053876878552084"
"-1.0868021599258249","-1.956462583233031","-2.0299686974490694","-4.147273132977938","-4.459599587087911","-4.519957198069451","-6.223641076780081"
"-3.5438118372578464","-3.5421253602934346","-3.5723962237620412","-2.145605904064897","-2.765331876004424","-5.873836169490753","-7.002090420386751"
"-3.223513052659204","-3.7006514333697846","-4.559057664269203","-5.428515764607351","-5.774559142961598","-4.543127241730896","-3.4151422171439383"
"-2.723537429100095","-3.095610381470777","-2.3761350577187947","-2.460906309957293","-3.145956612797527","-2.9679144794033596","-2.2287096957897323"
"-2.3007261527016913","-1.3444714665681516","-0.07133058724000173","1.3544656048057155","1.7443428802384309","0.43102383550527823","-0.04359615012535833"
"-0.419352828192388","0.5045289076625299","1.84742016644645","1.7777720580926824","1.3538318335078048","2.1976584360717832","2.6087801452169197"
"1.1284215512540963","1.6887621001764723","2.095798001168626","1.0983454375649182","0.19569924833610253","1.0004894840367986","1.5868813265675117"
"0.30895701089313343","0.5648764396156133","0.7584183076437422","0.31217233662117394","0.24583399592909827","0.6084899591613868","0.43577864243065173"
"0.177346387360805","0.16428516120629078","0.4716357551403305","-0.6349811867207745","-0.7578325126372064","0.22862253877170255","0.10885340992217188"
"47.5237723822249","43.65704521940703","40.98414071194801","42.942734346238865","45.85572048326608","42.662210813973076","36.45074811280847"
"29.012799699540643","26.223208142522502","25.695537597741776","26.628702575658476","26.208889832922","25.53976834824376","24.085454883584365"
"12.003795687660238","11.811899134837455","9.87484949998975","10.991331081839563","11.71002167188214","11.60017420897391","11.64688080457187"
"12.775235418141836","11.014482848378572","7.76269441916193","10.781023524150413","11.164834912522462","11.263089792128893","12.261113775508944"
"8.800721298881186","8.927487809454648","6.831925081818691","7.385364387042493","7.049919053342573","8.17258491062355","9.418326700073193"
"7.013044571577401","6.125585033805746","5.0287898044008","6.6393560136034555","7.355323636068987","7.72105539034714","9.031421944059392"
"4.372662769399644","4.1374683774198155","3.896027724684883","4.665826098059698","5.501421259741282","6.105082644447486","6.145287871220024"
"4.865061223426358","3.5291311279848934","3.1017105939021437","3.4221934117449377","4.61256903884054","5.917258845709127","6.594078326719699"
"5.737657574930283","4.175394880039512","3.5911233671089935","4.506192685421881","5.706073291095002","6.978093481753616","7.769695529552688"
"4.230224147578462","3.5302366208049194","3.5999106974480215","3.7488942441224435","4.281040065294986","4.484003962798247","4.275475408978786"
"3.046155148117572","3.491726925818336","3.561635893537411","3.6596235617717787","3.5284013322328307","3.8267558542526627","4.2877168604208284"
"2.746615056177386","2.7795304764415656","2.8128758220537344","3.790242001336407","3.993270136358411","3.814731629660373","4.345563229039789"
"2.8532352108153933","2.99839122391632","2.976616701267491","3.491969911755239","3.38365101947553","3.0035721530084527","3.051870291136123"
"0.07190897618608472","0.06278482649295394","0.06373922206143412","0.06969754264586378","0.06806583444198791","0.06342186515056163","0.0625707468810281"
"11.415","8.95","9.7","13.595","13.685","10.785","10.26"
"7.397825980830058","6.145881350218791","6.676340235337243","9.331208143185671","9.634393720085535","7.424751489653625","7.00450152384838"
"2.446793875661715","2.0025837085082747","1.490618880049521","1.9649699354883838","2.4587725920442765","1.8488992806423303","1.0030080826401173"
"0.1302734375","0.1030859375","0.120390625","0.1573046875","0.15578125","0.1165234375","0.101875"
"2819567.5473517273","624612.0144560336","375595.67449812865","243893.45994760506","471642.1459383622","903685.2418882883","890702.00482751"
"0.018196931442025534","0.005388769642218856","0.01611381890466919","0.025344007269871346","0.020069728149780332","0.009440737882919116","0.0037132090120128693"
"0.08338762221835377","0.07213516467887972","0.06538353157063327","0.0720014852720487","0.08095578915387906","0.07633022167086335","0.05962932663517706"
"9.968087830672438","4.258814389005464","8.802840450672726","14.360047875964757","13.539784894894002","7.896757245857314","5.363991051446675"
"7.590861696136748","2.6703394234684725","5.436249108676278","9.508272496697419","9.186399725572333","5.031249044741198","2.9211123374159875"
"4.334820458051202","3.9219348953596733","2.3005373054378686","2.9879161268102514","4.5126384165510025","4.075700421147809","1.3686579740284426"
"0.1599215839869726","0.08155253733155604","0.13757364416326043","0.17332780437943615","0.16045825184744314","0.1087279339031136","0.0577271329185852"
"1.2684555345618341E7","2220351.121992406","1417734.9319509775","1079044.6496760072","1659547.0987107705","2618851.1546023865","2933669.1152885486"
"0.07373733314138457","0.009614982200087356","0.06895009912112712","0.08048180916417765","0.06627678835344501","0.05036209447910317","0.005895868391410673"
"173.99080672413797","158.30904457142864","178.71880125000004","141.11512657142856","161.05954775","157.80531933333336","288.51504777777785"
"63.0646028638656","9.214018279815765","83.92093608629281","7.454715312904854","13.96227750888756","18.585141051544365","173.52325710173577"
